  22650.      0.19186E-02   0.0000       1.0000       0.0000     
  22600.      0.22361E-02   0.0000       1.0000       0.0000     
  22550.      0.78037E-02   0.0000       1.0000       0.0000     
  22500.      0.83967E-03   0.0000       1.0000       0.0000     
  22450.      0.18134E-02   0.0000       1.0000       0.0000     
  22400.      0.61670E-02   0.0000       1.0000       0.0000     
  22350.      0.57914E-02   0.0000       1.0000       0.0000     
  22300.      0.73931E-02   0.0000       1.0000       0.0000     
  22250.      0.31413E-02   0.0000       1.0000       0.0000     
  22200.      0.43884E-02   0.0000       1.0000       0.0000     
  22150.      0.41198E-02   0.0000       1.0000       0.0000     
  22100.      0.90889E-02   0.0000       1.0000       0.0000     
  22050.      0.99231E-02   0.0000       1.0000       0.0000     
  22000.      0.57706E-02   0.0000       1.0000       0.0000     
  21950.      0.16392E-02   0.0000       1.0000       0.0000     
  21900.      0.69852E-02   0.0000       1.0000       0.0000     
  21850.      0.33485E-02   0.0000       1.0000       0.0000     
  21800.      0.45578E-02   0.0000       1.0000       0.0000     
  21750.      0.76218E-03   0.0000       1.0000       0.0000     
  21700.      0.12880E-02   0.0000       1.0000       0.0000     
  21650.      0.17452E-02   0.0000       1.0000       0.0000     
  21600.      0.44178E-02   0.0000       1.0000       0.0000     
  21550.      0.37300E-03   0.0000       1.0000       0.0000     
  21500.      0.50416E-02   0.0000       1.0000       0.0000     
  21450.      0.46741E-02   0.0000       1.0000       0.0000     
  21400.      0.57902E-02   0.0000       1.0000       0.0000     
  21350.      0.67411E-02   0.0000       1.0000       0.0000     
  21300.      0.93412E-03   0.0000       1.0000       0.0000     
  21250.      0.66703E-03   0.0000       1.0000       0.0000     
  21200.      0.83270E-02   0.0000       1.0000       0.0000     
  21150.      0.38978E-02   0.0000       1.0000       0.0000     
  21100.      0.19086E-02   0.0000       1.0000       0.0000     
  21050.      0.16540E-02   0.0000       1.0000       0.0000     
  21000.      0.95855E-02   0.0000       1.0000       0.0000     
  20950.      0.99080E-02   0.0000       1.0000       0.0000     
  20900.      0.11356E-02   0.0000       1.0000       0.0000     
  20850.      0.87064E-02   0.0000       1.0000       0.0000     
  20800.      0.62225E-02   0.0000       1.0000       0.0000     
  20750.      0.67265E-02   0.0000       1.0000       0.0000     
  20700.      0.61405E-02   0.0000       1.0000       0.0000     
  20650.      0.58771E-02   0.0000       1.0000       0.0000     
  20600.      0.15090E-02   0.0000       1.0000       0.0000     
  20550.      0.25501E-02   0.0000       1.0000       0.0000     
  20500.      0.79894E-02   0.0000       1.0000       0.0000     
  20450.      0.59305E-02   0.0000       1.0000       0.0000     
  20400.      0.89665E-02   0.0000       1.0000       0.0000     
  20350.      0.27172E-02   0.0000       1.0000       0.0000     
  20300.      0.19795E-02   0.0000       1.0000       0.0000     
  20250.      0.27048E-02   0.0000       1.0000       0.0000     
  20200.      0.39637E-02   0.0000       1.0000       0.0000     
  20150.      0.95930E-03   0.0000       1.0000       0.0000     
  20100.      0.64808E-02   0.0000       1.0000       0.0000     
  20050.      0.63256E-02   0.0000       1.0000       0.0000     
  20000.      0.12509E-02   0.0000       1.0000       0.0000     
  19950.      0.15127E-02   0.0000       1.0000       0.0000     
  19900.      0.88851E-03   0.0000       1.0000       0.0000     
  19850.      0.94886E-02   0.0000       1.0000       0.0000     
  19800.      0.54064E-02   0.0000       1.0000       0.0000     
  19750.      0.42604E-03   0.0000       1.0000       0.0000     
  19700.      0.54997E-02   0.0000       1.0000       0.0000     
  19650.      0.73509E-02   0.0000       1.0000       0.0000     
  19600.      0.48454E-02   0.0000       1.0000       0.0000     
  19550.      0.46550E-02   0.0000       1.0000       0.0000     
  19500.      0.72553E-04   0.0000       1.0000       0.0000     
  19450.      0.22254E-02   0.0000       1.0000       0.0000     
  19400.      0.20618E-02   0.0000       1.0000       0.0000     
  19350.      0.57148E-02   0.0000       1.0000       0.0000     
  19300.      0.11501E-02   0.0000       1.0000       0.0000     
  19250.      0.60457E-02   0.0000       1.0000       0.0000     
  19200.      0.17014E-02   0.0000       1.0000       0.0000     
  19150.      0.69800E-02   0.0000       1.0000       0.0000     
  19100.      0.24403E-02   0.0000       1.0000       0.0000     
  19050.      0.66469E-02   0.0000       1.0000       0.0000     
  19000.      0.41353E-03   0.0000       1.0000       0.0000     
  18950.      0.17365E-02   0.0000       1.0000       0.0000     
  18900.      0.36585E-02   0.0000       1.0000       0.0000     
  18850.      0.75149E-02   0.0000       1.0000       0.0000     
  18800.      0.39338E-02   0.0000       1.0000       0.0000     
  18750.      0.82492E-02   0.0000       1.0000       0.0000     
  18700.      0.56348E-02   0.0000       1.0000       0.0000     
  18650.      0.75310E-02   0.0000       1.0000       0.0000     
  18600.      0.69260E-02   0.0000       1.0000       0.0000     
  18550.      0.31905E-02   0.0000       1.0000       0.0000     
  18500.      0.82844E-02   0.0000       1.0000       0.0000     
  18450.      0.53255E-02   0.0000       1.0000       0.0000     
  18400.      0.78041E-02   0.0000       1.0000       0.0000     
  18350.      0.14755E-02   0.0000       1.0000       0.0000     
  18300.      0.58534E-02   0.0000       1.0000       0.0000     
  18250.      0.79263E-02   0.0000       1.0000       0.0000     
  18200.      0.95243E-02   0.0000       1.0000       0.0000     
  18150.      0.91253E-02   0.0000       1.0000       0.0000     
  18100.      0.78363E-02   0.0000       1.0000       0.0000     
  18050.      0.79438E-02   0.0000       1.0000       0.0000     
  18000.      0.57206E-02   0.0000       1.0000       0.0000     
  17950.      0.94084E-04   0.0000       1.0000       0.0000     
  17900.      0.15292E-02   0.0000       1.0000       0.0000     
  17850.      0.51005E-02   0.0000       1.0000       0.0000     
  17800.      0.76129E-02   0.0000       1.0000       0.0000     
  17750.      0.29559E-02   0.0000       1.0000       0.0000     
  17700.      0.60145E-02   0.0000       1.0000       0.0000     
  17650.      0.55992E-02   0.0000       1.0000       0.0000     
  17600.      0.84712E-02   0.0000       1.0000       0.0000     
  17550.      0.50417E-02   0.0000       1.0000       0.0000     
  17500.      0.91144E-02   0.0000       1.0000       0.0000     
  17450.      0.31002E-02   0.0000       1.0000       0.0000     
  17400.      0.79348E-02   0.0000       1.0000       0.0000     
  17350.      0.98258E-02   0.0000       1.0000       0.0000     
  17300.      0.63640E-03   0.0000       1.0000       0.0000     
  17250.      0.96446E-02   0.0000       1.0000       0.0000     
  17200.      0.22221E-02   0.0000       1.0000       0.0000     
  17150.      0.44856E-02   0.0000       1.0000       0.0000     
  17100.      0.61379E-02   0.0000       1.0000       0.0000     
  17050.      0.30351E-02   0.0000       1.0000       0.0000     
  17000.      0.91745E-02   0.0000       1.0000       0.0000     
  16950.      0.56208E-03   0.0000       1.0000       0.0000     
  16900.      0.23602E-02   0.0000       1.0000       0.0000     
  16850.      0.80192E-02   0.0000       1.0000       0.0000     
  16800.      0.43635E-02   0.0000       1.0000       0.0000     
  16750.      0.98381E-02   0.0000       1.0000       0.0000     
  16700.      0.61381E-02   0.0000       1.0000       0.0000     
  16650.      0.51063E-03   0.0000       1.0000       0.0000     
  16600.      0.84161E-02   0.0000       1.0000       0.0000     
  16550.      0.23980E-02   0.0000       1.0000       0.0000     
  16500.      0.55226E-02   0.0000       1.0000       0.0000     
  16450.      0.10470E-02   0.0000       1.0000       0.0000     
  16400.      0.94909E-02   0.0000       1.0000       0.0000     
  16350.      0.53480E-02   0.0000       1.0000       0.0000     
  16300.      0.17877E-02   0.0000       1.0000       0.0000     
  16250.      0.52141E-02   0.0000       1.0000       0.0000     
  16200.      0.83521E-02   0.0000       1.0000       0.0000     
  16150.      0.32998E-02   0.0000       1.0000       0.0000     
  16100.      0.44011E-02   0.0000       1.0000       0.0000     
  16050.      0.31764E-02   0.0000       1.0000       0.0000     
  16000.      0.70728E-02   0.0000       1.0000       0.0000     
  15950.      0.97786E-02   0.0000       1.0000       0.0000     
  15900.      0.20314E-02   0.0000       1.0000       0.0000     
  15850.      0.73509E-02   0.0000       1.0000       0.0000     
  15800.      0.36202E-02   0.0000       1.0000       0.0000     
  15750.      0.95362E-02   0.0000       1.0000       0.0000     
  15700.      0.34204E-03   0.0000       1.0000       0.0000     
  15650.      0.49468E-03   0.0000       1.0000       0.0000     
  15600.      0.87965E-02   0.0000       1.0000       0.0000     
  15550.      0.57254E-02   0.0000       1.0000       0.0000     
  15500.      0.98179E-02   0.0000       1.0000       0.0000     
  15450.      0.60845E-03   0.0000       1.0000       0.0000     
  15400.      0.68629E-03   0.0000       1.0000       0.0000     
  15350.      0.81163E-02   0.0000       1.0000       0.0000     
  15300.      0.11914E-02   0.0000       1.0000       0.0000     
  15250.      0.97919E-02   0.0000       1.0000       0.0000     
  15200.      0.30729E-02   0.0000       1.0000       0.0000     
  15150.      0.22583E-02   0.0000       1.0000       0.0000     
  15100.      0.81654E-02   0.0000       1.0000       0.0000     
  15050.      0.40637E-02   0.0000       1.0000       0.0000     
  15000.      0.86198E-02   0.0000       1.0000       0.0000     
  14950.      0.61905E-02   0.0000       1.0000       0.0000     
  14900.      0.98332E-02   0.0000       1.0000       0.0000     
  14850.      0.75456E-02   0.0000       1.0000       0.0000     
  14800.      0.18785E-02   0.0000       1.0000       0.0000     
  14750.      0.91599E-02   0.0000       1.0000       0.0000     
  14700.      0.66653E-02   0.0000       1.0000       0.0000     
  14650.      0.36492E-03   0.0000       1.0000       0.0000     
  14600.      0.51701E-02   0.0000       1.0000       0.0000     
  14550.      0.83058E-02   0.0000       1.0000       0.0000     
  14500.      0.73514E-02   0.0000       1.0000       0.0000     
  14450.      0.90364E-02   0.0000       1.0000       0.0000     
  14400.      0.74271E-02   0.0000       1.0000       0.0000     
  14350.      0.17599E-02   0.0000       1.0000       0.0000     
  14300.      0.31979E-02   0.0000       1.0000       0.0000     
  14250.      0.56678E-02   0.0000       1.0000       0.0000     
  14200.      0.17442E-02   0.0000       1.0000       0.0000     
  14150.      0.32818E-02   0.0000       1.0000       0.0000     
  14100.      0.66531E-02   0.0000       1.0000       0.0000     
  14050.      0.39457E-02   0.0000       1.0000       0.0000     
  14000.      0.25155E-02   0.0000       1.0000       0.0000     
  13950.      0.46455E-02   0.0000       1.0000       0.0000     
  13900.      0.38916E-02   0.0000       1.0000       0.0000     
  13850.      0.18327E-02   0.0000       1.0000       0.0000     
  13800.      0.54644E-02   0.0000       1.0000       0.0000     
  13750.      0.25750E-02   0.0000       1.0000       0.0000     
  13700.      0.76813E-02   0.0000       1.0000       0.0000     
  13650.      0.61055E-02   0.0000       1.0000       0.0000     
  13600.      0.81905E-02   0.0000       1.0000       0.0000     
  13550.      0.19650E-02   0.0000       1.0000       0.0000     
  13500.      0.43459E-02   0.0000       1.0000       0.0000     
  13450.      0.14129E-02   0.0000       1.0000       0.0000     
  13400.      0.33516E-02   0.0000       1.0000       0.0000     
  13350.      0.66934E-02   0.0000       1.0000       0.0000     
  13300.      0.90851E-02   0.0000       1.0000       0.0000     
  13250.      0.80183E-02   0.0000       1.0000       0.0000     
  13200.      0.30230E-02   0.0000       1.0000       0.0000     
  13150.      0.15590E-02   0.0000       1.0000       0.0000     
  13100.      0.24805E-02   0.0000       1.0000       0.0000     
  13050.      0.47143E-02   0.0000       1.0000       0.0000     
  13000.      0.30072E-02   0.0000       1.0000       0.0000     
  12950.      0.25573E-02   0.0000       1.0000       0.0000     
  12900.      0.25858E-02   0.0000       1.0000       0.0000     
  12850.      0.99398E-02   0.0000       1.0000       0.0000     
  12800.      0.29877E-02   0.0000       1.0000       0.0000     
  12750.      0.69876E-02   0.0000       1.0000       0.0000     
  12700.      0.91117E-02   0.0000       1.0000       0.0000     
  12650.      0.84735E-02   0.0000       1.0000       0.0000     
  12600.      0.47878E-02   0.0000       1.0000       0.0000     
  12550.      0.69381E-03   0.0000       1.0000       0.0000     
  12500.      0.10468E-02   0.0000       1.0000       0.0000     
  12450.      0.19179E-02   0.0000       1.0000       0.0000     
  12400.      0.70655E-02   0.0000       1.0000       0.0000     
  12350.      0.81466E-04   0.0000       1.0000       0.0000     
  12300.      0.24587E-02   0.0000       1.0000       0.0000     
  12250.      0.43965E-02   0.0000       1.0000       0.0000     
  12200.      0.49188E-02   0.0000       1.0000       0.0000     
  12150.      0.38961E-02   0.0000       1.0000       0.0000     
  12100.      0.17032E-03   0.0000       1.0000       0.0000     
  12050.      0.13566E-02   0.0000       1.0000       0.0000     
  12000.      0.29985E-02   0.0000       1.0000       0.0000     
  11950.      0.24923E-02   0.0000       1.0000       0.0000     
  11900.      0.63801E-02   0.0000       1.0000       0.0000     
  11850.      0.46139E-02   0.0000       1.0000       0.0000     
  11800.      0.84350E-02   0.0000       1.0000       0.0000     
  11750.      0.69839E-02   0.0000       1.0000       0.0000     
  11700.      0.94185E-02   0.0000       1.0000       0.0000     
  11650.      0.20686E-02   0.0000       1.0000       0.0000     
  11600.      0.17903E-02   0.0000       1.0000       0.0000     
  11550.      0.18226E-02   0.0000       1.0000       0.0000     
  11500.      0.95742E-02   0.0000       1.0000       0.0000     
  11450.      0.39439E-02   0.0000       1.0000       0.0000     
  11400.      0.73320E-02   0.0000       1.0000       0.0000     
  11350.      0.14246E-02   0.0000       1.0000       0.0000     
  11300.      0.79909E-02   0.0000       1.0000       0.0000     
  11250.      0.71565E-02   0.0000       1.0000       0.0000     
  11200.      0.21384E-02   0.0000       1.0000       0.0000     
  11150.      0.47312E-02   0.0000       1.0000       0.0000     
  11100.      0.95493E-02   0.0000       1.0000       0.0000     
  11050.      0.36172E-02   0.0000       1.0000       0.0000     
  11000.      0.58406E-02   0.0000       1.0000       0.0000     
  10950.      0.31000E-05   0.0000       1.0000       0.0000     
  10900.      0.96406E-02   0.0000       1.0000       0.0000     
  10850.      0.97211E-02   0.0000       1.0000       0.0000     
  10800.      0.65912E-02   0.0000       1.0000       0.0000     
  10750.      0.24260E-02   0.0000       1.0000       0.0000     
  10700.      0.40583E-02   0.0000       1.0000       0.0000     
  10650.      0.65428E-02   0.0000       1.0000       0.0000     
  10600.      0.73562E-02   0.0000       1.0000       0.0000     
  10550.      0.94020E-02   0.0000       1.0000       0.0000     
  10500.      0.41828E-02   0.0000       1.0000       0.0000     
  10450.      0.59626E-02   0.0000       1.0000       0.0000     
  10400.      0.92032E-02   0.0000       1.0000       0.0000     
  10350.      0.90386E-02   0.0000       1.0000       0.0000     
  10300.      0.11645E-02   0.0000       1.0000       0.0000     
  10250.      0.33153E-02   0.0000       1.0000       0.0000     
  10200.      0.35796E-02   0.0000       1.0000       0.0000     
  10150.      0.30404E-02   0.0000       1.0000       0.0000     
  10100.      0.47452E-02   0.0000       1.0000       0.0000     
  10050.      0.67540E-02   0.0000       1.0000       0.0000     
  10000.      0.12797E-02   0.0000       1.0000       0.0000     
  9950.0      0.44978E-02   0.0000       1.0000       0.0000     
  9900.0      0.55015E-02   0.0000       1.0000       0.0000     
  9850.0      0.40903E-02   0.0000       1.0000       0.0000     
  9800.0      0.40125E-02   0.0000       1.0000       0.0000     
  9750.0      0.61831E-02   0.0000       1.0000       0.0000     
  9700.0      0.20813E-02   0.0000       1.0000       0.0000     
  9650.0      0.74451E-02   0.0000       1.0000       0.0000     
  9600.0      0.23162E-03   0.0000       1.0000       0.0000     
  9550.0      0.47345E-03   0.0000       1.0000       0.0000     
  9500.0      0.37790E-02   0.0000       1.0000       0.0000     
  9450.0      0.67604E-02   0.0000       1.0000       0.0000     
  9400.0      0.95952E-02   0.0000       1.0000       0.0000     
  9350.0      0.18198E-03   0.0000       1.0000       0.0000     
  9300.0      0.43230E-02   0.0000       1.0000       0.0000     
  9250.0      0.53467E-02   0.0000       1.0000       0.0000     
  9200.0      0.28847E-02   0.0000       1.0000       0.0000     
  9150.0      0.93817E-02   0.0000       1.0000       0.0000     
  9100.0      0.58769E-02   0.0000       1.0000       0.0000     
  9050.0      0.37804E-02   0.0000       1.0000       0.0000     
  9000.0      0.58432E-02   0.0000       1.0000       0.0000     
  8950.0      0.49231E-02   0.0000       1.0000       0.0000     
  8900.0      0.32251E-02   0.0000       1.0000       0.0000     
  8850.0      0.67575E-02   0.0000       1.0000       0.0000     
  8800.0      0.16830E-02   0.0000       1.0000       0.0000     
  8750.0      0.78419E-02   0.0000       1.0000       0.0000     
  8700.0      0.54807E-02   0.0000       1.0000       0.0000     
  8650.0      0.89368E-02   0.0000       1.0000       0.0000     
  8600.0      0.90731E-02   0.0000       1.0000       0.0000     
  8550.0      0.72712E-02   0.0000       1.0000       0.0000     
  8500.0      0.74565E-02   0.0000       1.0000       0.0000     
  8450.0      0.32151E-02   0.0000       1.0000       0.0000     
  8400.0      0.82103E-02   0.0000       1.0000       0.0000     
  8350.0      0.14524E-02   0.0000       1.0000       0.0000     
  8300.0      0.73616E-02   0.0000       1.0000       0.0000     
  8250.0      0.23718E-02   0.0000       1.0000       0.0000     
  8200.0      0.50594E-03   0.0000       1.0000       0.0000     
  8150.0      0.21192E-02   0.0000       1.0000       0.0000     
  8100.0      0.73660E-02   0.0000       1.0000       0.0000     
  8050.0      0.21550E-02   0.0000       1.0000       0.0000     
  8000.0      0.55989E-02   0.0000       1.0000       0.0000     
  7950.0      0.57818E-02   0.0000       1.0000       0.0000     
  7900.0      0.16732E-02   0.0000       1.0000       0.0000     
  7850.0      0.75282E-02   0.0000       1.0000       0.0000     
  7800.0      0.17859E-02   0.0000       1.0000       0.0000     
  7750.0      0.79023E-02   0.0000       1.0000       0.0000     
  7700.0      0.42589E-02   0.0000       1.0000       0.0000     
  7650.0      0.13344E-02   0.0000       1.0000       0.0000     
  7600.0      0.19692E-02   0.0000       1.0000       0.0000     
  7550.0      0.38045E-02   0.0000       1.0000       0.0000     
  7500.0      0.94014E-02   0.0000       1.0000       0.0000     
  7450.0      0.37355E-02   0.0000       1.0000       0.0000     
  7400.0      0.61089E-02   0.0000       1.0000       0.0000     
  7350.0      0.30452E-02   0.0000       1.0000       0.0000     
  7300.0      0.58993E-02   0.0000       1.0000       0.0000     
  7250.0      0.64480E-02   0.0000       1.0000       0.0000     
  7200.0      0.93179E-03   0.0000       1.0000       0.0000     
  7150.0      0.82268E-02   0.0000       1.0000       0.0000     
  7100.0      0.47583E-02   0.0000       1.0000       0.0000     
  7050.0      0.78279E-02   0.0000       1.0000       0.0000     
  7000.0      0.93979E-02   0.0000       1.0000       0.0000     
  6950.0      0.52438E-02   0.0000       1.0000       0.0000     
  6900.0      0.39243E-02   0.0000       1.0000       0.0000     
  6850.0      0.20916E-02   0.0000       1.0000       0.0000     
  6800.0      0.36758E-02   0.0000       1.0000       0.0000     
  6750.0      0.63403E-02   0.0000       1.0000       0.0000     
  6700.0      0.10618E-02   0.0000       1.0000       0.0000     
  6650.0      0.63957E-02   0.0000       1.0000       0.0000     
  6600.0      0.56215E-02   0.0000       1.0000       0.0000     
  6550.0      0.73895E-02   0.0000       1.0000       0.0000     
  6500.0      0.67178E-02   0.0000       1.0000       0.0000     
  6450.0      0.68035E-02   0.0000       1.0000       0.0000     
  6400.0      0.38724E-02   0.0000       1.0000       0.0000     
  6350.0      0.39941E-02   0.0000       1.0000       0.0000     
  6300.0      0.72868E-02   0.0000       1.0000       0.0000     
  6250.0      0.70856E-04   0.0000       1.0000       0.0000     
  6200.0      0.28905E-03   0.0000       1.0000       0.0000     
  6150.0      0.26285E-02   0.0000       1.0000       0.0000     
  6100.0      0.12115E-02   0.0000       1.0000       0.0000     
  6050.0      0.86390E-02   0.0000       1.0000       0.0000     
  6000.0      0.36004E-02   0.0000       1.0000       0.0000     
  5950.0      0.64420E-02   0.0000       1.0000       0.0000     
  5900.0      0.22555E-02   0.0000       1.0000       0.0000     
  5850.0      0.62438E-02   0.0000       1.0000       0.0000     
  5800.0      0.37216E-02   0.0000       1.0000       0.0000     
  5750.0      0.62603E-02   0.0000       1.0000       0.0000     
  5700.0      0.31020E-02   0.0000       1.0000       0.0000     
  5650.0      0.58957E-02   0.0000       1.0000       0.0000     
  5600.0      0.96561E-02   0.0000       1.0000       0.0000     
  5550.0      0.96651E-02   0.0000       1.0000       0.0000     
  5500.0      0.18101E-02   0.0000       1.0000       0.0000     
  5450.0      0.61546E-02   0.0000       1.0000       0.0000     
  5400.0      0.39764E-03   0.0000       1.0000       0.0000     
  5350.0      0.46828E-02   0.0000       1.0000       0.0000     
  5300.0      0.34399E-02   0.0000       1.0000       0.0000     
  5250.0      0.62102E-02   0.0000       1.0000       0.0000     
  5200.0      0.92253E-03   0.0000       1.0000       0.0000     
  5150.0      0.15879E-02   0.0000       1.0000       0.0000     
  5100.0      0.14906E-02   0.0000       1.0000       0.0000     
  5050.0      0.14250E-02   0.0000       1.0000       0.0000     
  5000.0      0.41613E-02   0.0000       1.0000       0.0000     
  4950.0      0.86501E-02   0.0000       1.0000       0.0000     
  4900.0      0.91892E-02   0.0000       1.0000       0.0000     
  4850.0      0.96781E-03   0.0000       1.0000       0.0000     
  4800.0      0.72017E-02   0.0000       1.0000       0.0000     
  4750.0      0.45422E-02   0.0000       1.0000       0.0000     
  4700.0      0.42987E-02   0.0000       1.0000       0.0000     
  4650.0      0.32575E-02   0.0000       1.0000       0.0000     
  4600.0      0.17069E-02   0.0000       1.0000       0.0000     
  4550.0      0.51436E-02   0.0000       1.0000       0.0000     
  4500.0      0.63612E-02   0.0000       1.0000       0.0000     
  4450.0      0.13365E-02   0.0000       1.0000       0.0000     
  4400.0      0.42779E-02   0.0000       1.0000       0.0000     
  4350.0      0.69747E-03   0.0000       1.0000       0.0000     
  4300.0      0.78115E-02   0.0000       1.0000       0.0000     
  4250.0      0.29533E-03   0.0000       1.0000       0.0000     
  4200.0      0.58455E-02   0.0000       1.0000       0.0000     
  4150.0      0.98355E-02   0.0000       1.0000       0.0000     
  4100.0      0.86625E-02   0.0000       1.0000       0.0000     
  4050.0      0.95870E-02   0.0000       1.0000       0.0000     
  4000.0      0.36020E-02   0.0000       1.0000       0.0000     
  3950.0      0.20162E-04   0.0000       1.0000       0.0000     
  3900.0      0.32229E-02   0.0000       1.0000       0.0000     
  3850.0      0.37944E-02   0.0000       1.0000       0.0000     
  3800.0      0.94954E-02   0.0000       1.0000       0.0000     
  3750.0      0.40574E-02   0.0000       1.0000       0.0000     
  3700.0      0.41166E-02   0.0000       1.0000       0.0000     
  3650.0      0.20097E-02   0.0000       1.0000       0.0000     
  3600.0      0.41357E-03   0.0000       1.0000       0.0000     
  3550.0      0.35617E-02   0.0000       1.0000       0.0000     
  3500.0      0.82933E-02   0.0000       1.0000       0.0000     
  3450.0      0.73465E-02   0.0000       1.0000       0.0000     
  3400.0      0.27695E-02   0.0000       1.0000       0.0000     
  3350.0      0.62522E-02   0.0000       1.0000       0.0000     
  3300.0      0.84443E-02   0.0000       1.0000       0.0000     
  3250.0      0.35679E-02   0.0000       1.0000       0.0000     
  3200.0      0.52071E-02   0.0000       1.0000       0.0000     
  3150.0      0.11711E-02   0.0000       1.0000       0.0000     
  3100.0      0.14954E-02   0.0000       1.0000       0.0000     
  3050.0      0.66044E-02   0.0000       1.0000       0.0000     
  3000.0      0.14663E-02   0.0000       1.0000       0.0000     
  2950.0      0.85267E-02   0.0000       1.0000       0.0000     
  2900.0      0.26656E-02   0.0000       1.0000       0.0000     
  2850.0      0.17317E-02   0.0000       1.0000       0.0000     
  2800.0      0.58362E-03   0.0000       1.0000       0.0000     
  2750.0      0.17982E-02   0.0000       1.0000       0.0000     
  2700.0      0.87016E-02   0.0000       1.0000       0.0000     
  2650.0      0.63366E-02   0.0000       1.0000       0.0000     
  2600.0      0.45633E-02   0.0000       1.0000       0.0000     
  2550.0      0.48024E-02   0.0000       1.0000       0.0000     
  2500.0      0.68564E-02   0.0000       1.0000       0.0000     
  2450.0      0.43130E-02   0.0000       1.0000       0.0000     
  2400.0      0.11095E-02   0.0000       1.0000       0.0000     
  2350.0      0.75400E-02   0.0000       1.0000       0.0000     
  2300.0      0.25030E-02   0.0000       1.0000       0.0000     
  2250.0      0.28935E-03   0.0000       1.0000       0.0000     
  2200.0      0.70432E-02   0.0000       1.0000       0.0000     
  2150.0      0.82045E-03   0.0000       1.0000       0.0000     
  2100.0      0.40377E-02   0.0000       1.0000       0.0000     
  2050.0      0.60802E-02   0.0000       1.0000       0.0000     
  2000.0      0.70746E-02   0.0000       1.0000       0.0000     
  1950.0      0.65124E-02   0.0000       1.0000       0.0000     
  1900.0      0.99403E-02   0.0000       1.0000       0.0000     
  1850.0      0.85408E-02   0.0000       1.0000       0.0000     
  1800.0      0.27261E-02   0.0000       1.0000       0.0000     
  1750.0      0.27669E-02   0.0000       1.0000       0.0000     
  1700.0      0.10894E-02   0.0000       1.0000       0.0000     
  1650.0      0.65093E-02   0.0000       1.0000       0.0000     
  1600.0      0.19233E-02   0.0000       1.0000       0.0000     
  1550.0      0.71351E-03   0.0000       1.0000       0.0000     
  1500.0      0.18336E-02   0.0000       1.0000       0.0000     
  1450.0      0.14235E-02   0.0000       1.0000       0.0000     
  1400.0      0.24715E-02   0.0000       1.0000       0.0000     
  1350.0      0.12588E-02   0.0000       1.0000       0.0000     
  1300.0      0.12709E-02   0.0000       1.0000       0.0000     
  1250.0      0.94574E-02   0.0000       1.0000       0.0000     
